date,id,code,mxn,usd,eur,rub,gel,gbp,jpy,aud,aed
2024-09-27,4,gel,7.19193638,0.36631154,0.32804892,33.92767047,1.0,0.27355119,53.28742516,0.53220753,1.34527913
2024-09-27,5,rub,0.21197849,0.010796837,0.009669067,1.0,0.029474467,0.008062775,1.57061845,0.015686533,0.039651385
2024-09-28,1,mxn,1.0,0.05073902,0.045415273,4.78026552,0.13842742,0.037938495,7.21336396,0.073493082,0.18633905
2024-09-28,2,usd,19.70869737,1.0,0.89507586,94.21280652,2.72822408,0.74771831,142.1660074,1.44845291,3.6725
2024-09-28,3,eur,22.01902449,1.11722373,1.0,105.2567836,3.04803669,0.83536864,158.8312378,1.61824597,4.10300417
2024-09-28,4,gel,7.22400243,0.36653881,0.32808004,34.53264975,1.0,0.27406778,52.10935882,0.5309142,1.34611377
2024-09-28,5,rub,0.2091934,0.010614268,0.009500575,1.0,0.028958102,0.007936483,1.50898814,0.015374268,0.0389809
2024-09-29,1,mxn,1.0,0.050740887,0.045431938,4.73356168,0.1385074,0.037936789,7.21417236,0.073490843,0.18634591
2024-09-29,2,usd,19.70797245,1.0,0.89537138,93.28890322,2.72970009,0.74765719,142.1767101,1.4483555,3.6725
2024-09-29,3,eur,22.01094756,1.116855,1.0,104.190178,3.04867919,0.83502467,158.7907695,1.61760308,4.10164999
2024-09-29,4,gel,7.21983068,0.36634061,0.3280109,34.17551387,1.0,0.27389719,52.08510294,0.53059144,1.3453859
2024-09-29,5,rub,0.21125741,0.010719389,0.009597834,1.0,0.029260716,0.008014428,1.5240474,0.015525485,0.039366954
2024-09-30,1,mxn,1.0,0.050775021,0.045473641,4.77964234,0.13860371,0.03793672,7.23916061,0.073301558,0.18647126
2024-09-30,2,usd,19.69472369,1.0,0.89559079,94.13373517,2.72976172,0.74715321,142.573268,1.44365393,3.6725
2024-09-30,3,eur,21.99076164,1.11658137,1.0,105.1079754,3.04800109,0.83425736,159.1946555,1.61195708,4.1006451
2024-09-30,4,gel,7.21481424,0.36633234,0.32808387,34.48423158,1.0,0.27370638,52.22919903,0.52885712,1.34535552
2024-09-30,5,rub,0.20922068,0.010623184,0.009514026,1.0,0.028998761,0.007937146,1.51458208,0.015336201,0.039013644
2024-10-01,1,mxn,1.0,0.050845147,0.045636405,4.72343883,0.13880106,0.037979108,7.31313009,0.073365343,0.1867288
2024-10-01,2,usd,19.66756058,1.0,0.89755677,92.89851937,2.72987817,0.7469564,143.8314291,1.44291733,3.6725
2024-10-01,3,eur,21.91233053,1.11413566,1.0,103.5015529,3.04145461,0.83221076,160.2477238,1.60760565,4.0916632
2024-10-01,4,gel,7.20455616,0.36631671,0.32879005,34.03028033,1.0,0.27362261,52.68785645,0.52856473,1.34529813
2024-10-01,5,rub,0.21171016,0.010764434,0.009661691,1.0,0.029385594,0.008040563,1.54826396,0.015532189,0.039532385
2024-10-02,1,mxn,1.0,0.051002848,0.04605844,4.82401243,0.13923494,0.038366457,7.3345594,0.073928894,0.18730796
2024-10-02,2,usd,19.6067484,1.0,0.90305624,94.58319808,2.7299445,0.75224148,143.8068608,1.44950522,3.6725
2024-10-02,3,eur,21.7115475,1.10735075,1.0,104.7367751,3.02300608,0.83299516,159.2446348,1.60511069,4.06674562
2024-10-02,4,gel,7.18210513,0.36630781,0.33079656,34.64656445,1.0,0.27555193,52.67757668,0.53096509,1.34526544
2024-10-02,5,rub,0.20729631,0.010572702,0.009547745,1.0,0.028862891,0.007953225,1.52042713,0.015325187,0.038828249
2024-10-03,1,mxn,1.0,0.051393534,0.046563453,4.91607116,0.14045433,0.038780756,7.55057213,0.074843335,0.18874275
2024-10-03,2,usd,19.45770079,1.0,0.90601774,95.6554418,2.73291842,0.75458434,146.9167733,1.45627922,3.6725
2024-10-03,3,eur,21.47607045,1.10373115,1.0,105.5778907,3.01640719,0.83285824,162.156619,1.60734074,4.05345264
2024-10-03,4,gel,7.11975178,0.3659092,0.33152023,35.00120645,1.0,0.27610935,53.75819939,0.53286597,1.34380155
2024-10-03,5,rub,0.20341447,0.010454188,0.00947168,1.0,0.028570444,0.007888567,1.53589561,0.015224217,0.038393007
2024-10-04,1,mxn,1.0,0.051643644,0.046812508,4.89351092,0.14113787,0.039346828,7.57056176,0.075447752,0.18966128
2024-10-04,2,usd,19.36346698,1.0,0.90645246,94.75533706,2.73291854,0.76189101,146.5923227,1.46093005,3.6725
2024-10-04,3,eur,21.3618119,1.10320181,1.0,104.5342598,3.0149607,0.84051954,161.7209164,1.61170068,4.05150866
2024-10-04,4,gel,7.08527044,0.36590919,0.33167928,34.67184827,1.0,0.27878292,53.6394775,0.53456773,1.34380149
2024-10-04,5,rub,0.20435226,0.010553495,0.009566242,1.0,0.028841843,0.008040613,1.54706138,0.015417918,0.038757711
2024-10-05,1,mxn,1.0,0.051849351,0.047213633,4.92230245,0.14175023,0.039506053,7.714991,0.076293577,0.19041674
2024-10-05,2,usd,19.2866446,1.0,0.91059257,94.93469797,2.73388623,0.7619392,148.7962896,1.47144711,3.6725
2024-10-05,3,eur,21.18032289,1.09818599,1.0,104.2559553,3.00231556,0.83675096,163.4060006,1.6159226,4.03308805
2024-10-05,4,gel,7.05466246,0.36577967,0.33307625,34.72518234,1.0,0.27870187,54.42665744,0.53822544,1.34332583
2024-10-05,5,rub,0.20315696,0.010533556,0.009591778,1.0,0.028797545,0.00802593,1.56735412,0.015499571,0.038684486
2024-10-06,1,mxn,1.0,0.051854352,0.047221441,4.9258247,0.14184239,0.039521179,7.71205519,0.076223181,0.19043511
2024-10-06,2,usd,19.28478444,1.0,0.91065531,94.99346749,2.73539996,0.76215743,148.7253219,1.46994762,3.6725
2024-10-06,3,eur,21.17682098,1.09811033,1.0,104.3133078,3.00377095,0.83693294,163.3168121,1.61416467,4.03281018
2024-10-06,4,gel,7.05007849,0.36557725,0.33291486,34.72745076,1.0,0.27862742,54.37059443,0.53737941,1.34258246
2024-10-06,5,rub,0.20301169,0.01052704,0.009586505,1.0,0.028795664,0.008023262,1.56563736,0.015474197,0.038660553
2024-10-07,1,mxn,1.0,0.051911655,0.047299196,4.96184062,0.14232904,0.039536505,7.70935248,0.07627681,0.19064555
2024-10-07,2,usd,19.26349685,1.0,0.91114792,95.58240112,2.741755,0.76161133,148.5090872,1.4693581,3.6725
2024-10-07,3,eur,21.14200835,1.09751664,1.0,104.9032758,3.00912173,0.83588111,162.9911944,1.61264496,4.03062986
2024-10-07,4,gel,7.0259731,0.36472989,0.33232288,34.86175872,1.0,0.27778242,54.16570314,0.53591882,1.33947052
2024-10-07,5,rub,0.20153811,0.010462177,0.009532591,1.0,0.028684726,0.007968113,1.55372836,0.015372684,0.038422345
2024-10-08,1,mxn,1.0,0.051820514,0.047180063,4.98345628,0.14234159,0.039566013,7.66363929,0.076684088,0.19031084
2024-10-08,2,usd,19.29737693,1.0,0.91045146,96.16763421,2.74681936,0.76352027,147.8881361,1.47980175,3.6725
2024-10-08,3,eur,21.19539349,1.09835619,1.0,105.6263167,3.01698606,0.83861721,162.4338504,1.62534942,4.03371312
2024-10-08,4,gel,7.02535347,0.36405743,0.33145662,35.01054187,1.0,0.27796523,53.83977493,0.53873282,1.33700092
2024-10-08,5,rub,0.20066395,0.010398509,0.009467338,1.0,0.028562826,0.007939472,1.5378161,0.015387732,0.038188524
2024-10-09,1,mxn,1.0,0.051658928,0.047092846,4.99802946,0.14102551,0.039450162,7.65968989,0.076676396,0.18971741
2024-10-09,2,usd,19.3577382,1.0,0.91161098,96.75054584,2.72993491,0.76366591,148.2742715,1.48428159,3.6725
2024-10-09,3,eur,21.23464801,1.09695915,1.0,106.1313964,2.99462707,0.83771031,162.6508186,1.62819627,4.02858247
2024-10-09,4,gel,7.09091567,0.3663091,0.3339314,35.44060543,1.0,0.27973777,54.31421503,0.54370586,1.34527017
2024-10-09,5,rub,0.20007885,0.010335859,0.009422283,1.0,0.028216222,0.007893143,1.53254196,0.015341325,0.037958442
2024-10-10,1,mxn,1.0,0.051372851,0.046941446,4.98709146,0.13992267,0.039294794,7.6636323,0.076421973,0.1886668
2024-10-10,2,usd,19.46553435,1.0,0.91374033,97.07640024,2.72366951,0.76489416,149.1766978,1.48759455,3.6725
2024-10-10,3,eur,21.30313573,1.09440282,1.0,106.2406864,2.9807916,0.83710232,163.2593991,1.62802767,4.01919436
2024-10-10,4,gel,7.14680481,0.36715174,0.33548135,35.64176928,1.0,0.28083222,54.7704842,0.54617293,1.34836477
2024-10-10,5,rub,0.20051768,0.010301165,0.00941259,1.0,0.028056969,0.007879301,1.53669375,0.015323957,0.037831028
2024-10-11,1,mxn,1.0,0.051393883,0.047020851,4.96510516,0.14004531,0.039363351,7.6360638,0.076281405,0.18874404
2024-10-11,2,usd,19.45756852,1.0,0.91491143,96.6088738,2.72494118,0.76591509,148.5792345,1.48425066,3.6725
2024-10-11,3,eur,21.26716071,1.09300197,1.0,105.5936893,2.97836608,0.83714671,162.3973959,1.62228889,4.01404973
2024-10-11,4,gel,7.14054624,0.3669804,0.33575456,35.45356295,1.0,0.28107583,54.52566661,0.5446909,1.34773551
2024-10-11,5,rub,0.2014056,0.010351016,0.009470263,1.0,0.02820591,0.007927999,1.53794604,0.015363502,0.038014106
2024-10-12,1,mxn,1.0,0.051845839,0.047350591,4.9607915,0.14129712,0.039678223,7.73240463,0.076786775,0.19040384
2024-10-12,2,usd,19.28795104,1.0,0.91329588,95.68350362,2.7253319,0.76531162,149.142242,1.48105955,3.6725
2024-10-12,3,eur,21.11906065,1.09493541,1.0,104.7672567,2.98406242,0.8379668,163.3011225,1.62166455,4.02115031
2024-10-12,4,gel,7.07728516,0.36692779,0.33511363,35.1089361,1.0,0.2808141,54.72443258,0.5434419,1.34754229
2024-10-12,5,rub,0.20158074,0.010451122,0.009544967,1.0,0.028482777,0.007998365,1.55870381,0.015478735,0.038381747
2024-10-13,1,mxn,1.0,0.051874855,0.0474207,4.97055592,0.14142642,0.039702198,7.7378385,0.076853453,0.19051041
2024-10-13,2,usd,19.27716214,1.0,0.91413653,95.8182124,2.7263,0.76534571,149.1635674,1.48151647,3.6725
2024-10-13,3,eur,21.08783706,1.0939285,1.0,104.8182733,2.98237727,0.83723348,163.1742775,1.62067309,4.01745241
2024-10-13,4,gel,7.07081471,0.36679749,0.33530298,35.1458799,1.0,0.28072689,54.71282227,0.54341652,1.34706379
2024-10-13,5,rub,0.20118474,0.010436429,0.009540321,1.0,0.028452837,0.007987476,1.55673503,0.015461742,0.038327787
2024-10-14,1,mxn,1.0,0.051810518,0.047427272,4.98680633,0.14117862,0.039692167,7.72849589,0.076897094,0.19027413
2024-10-14,2,usd,19.30110021,1.0,0.91539853,96.25084864,2.72490266,0.76610249,149.1684736,1.48419852,3.6725
2024-10-14,3,eur,21.08491494,1.09242037,1.0,105.1463873,2.97673917,0.83690596,162.9546785,1.62136869,4.01191379
2024-10-14,4,gel,7.08322556,0.36698559,0.33593807,35.32267405,1.0,0.28114857,54.74267963,0.54467946,1.34775456
2024-10-14,5,rub,0.20052914,0.010389519,0.00951055,1.0,0.028310427,0.007959436,1.54978866,0.015420108,0.038155508
2024-10-15,1,mxn,1.0,0.05150196,0.047216582,4.90121557,0.14033723,0.039414765,7.70073398,0.076547631,0.18914095
2024-10-15,2,usd,19.41673691,1.0,0.91679196,95.16561319,2.72489108,0.76530613,149.5231256,1.48630522,3.6725
2024-10-15,3,eur,21.17900003,1.09076,1.0,103.8028447,2.9722022,0.83476531,163.0938452,1.62120228,4.00581612
2024-10-15,4,gel,7.12569287,0.36698715,0.33645086,34.9245568,1.0,0.28085751,54.87306517,0.54545491,1.34776029
2024-10-15,5,rub,0.20403102,0.010507997,0.009633647,1.0,0.028633148,0.008041835,1.57118859,0.015618091,0.03859062
2024-10-16,1,mxn,1.0,0.05073197,0.046588088,4.91793593,0.13849073,0.038814686,7.56037318,0.075921054,0.18631316
2024-10-16,2,usd,19.71143649,1.0,0.91831813,96.93958172,2.72985119,0.76509322,149.0258157,1.49651303,3.6725
2024-10-16,3,eur,21.46471456,1.08894725,1.0,105.5620909,2.97266395,0.83314616,162.2812522,1.62962375,3.99915878
2024-10-16,4,gel,7.22069999,0.36632033,0.3363986,35.51093993,1.0,0.2802692,54.59118654,0.54820315,1.34531143
2024-10-16,5,rub,0.20333734,0.010315704,0.009473098,1.0,0.028160336,0.007892475,1.53730616,0.015437585,0.037884422
2024-10-17,1,mxn,1.0,0.050263167,0.046269867,4.8921351,0.13671195,0.038679507,7.5064159,0.074999809,0.18459148
2024-10-17,2,usd,19.89528417,1.0,0.92055215,97.33041799,2.71992307,0.76953979,149.3422775,1.49214252,3.6725
2024-10-17,3,eur,21.61233792,1.08630456,1.0,105.7304769,2.95466484,0.83595459,162.2311971,1.62092123,3.9894535
2024-10-17,4,gel,7.31464959,0.36765746,0.33844786,35.78425398,1.0,0.28292704,54.90680199,0.54859733,1.35022201
2024-10-17,5,rub,0.20440973,0.01027428,0.009458011,1.0,0.027945252,0.007906468,1.53438443,0.015330691,0.037732295
2024-10-18,1,mxn,1.0,0.050454767,0.046579273,4.90476266,0.13722253,0.038756601,7.56576145,0.075262099,0.18529513
2024-10-18,2,usd,19.81973279,1.0,0.92318875,97.21108523,2.7197139,0.76814549,149.9513703,1.49167469,3.6725
2024-10-18,3,eur,21.46877627,1.0832021,1.0,105.2992521,2.94599982,0.83205681,162.4276399,1.61578516,3.97805973
2024-10-18,4,gel,7.28743299,0.36768573,0.33944333,35.74312918,1.0,0.28243614,55.13497958,0.5484675,1.35032586
2024-10-18,5,rub,0.20388346,0.010286893,0.009496744,1.0,0.027977405,0.00790183,1.54253365,0.015344697,0.037778613
2024-10-19,1,mxn,1.0,0.050301056,0.046252401,4.82289519,0.13667821,0.038529908,7.52213086,0.074978567,0.18473063
2024-10-19,2,usd,19.88029842,1.0,0.91951154,95.88059562,2.71720361,0.76598606,149.5422063,1.49059629,3.6725
2024-10-19,3,eur,21.6204992,1.08753394,1.0,104.2734016,2.95505114,0.83303584,162.6322244,1.62107405,3.99396838
2024-10-19,4,gel,7.31645517,0.36802542,0.33840362,35.28649643,1.0,0.28190234,55.03533323,0.54857733,1.35157335
2024-10-19,5,rub,0.20734434,0.010429639,0.009590173,1.0,0.028339453,0.007988958,1.55967123,0.015546381,0.038302849
2024-10-20,1,mxn,1.0,0.050293376,0.046274347,4.79393183,0.13658172,0.038538032,7.52026259,0.074982755,0.18470242
2024-10-20,2,usd,19.88333413,1.0,0.92008831,95.31934831,2.71569991,0.76626456,149.5278939,1.49090716,3.6725
2024-10-20,3,eur,21.61024544,1.0868522,1.0,103.5980434,2.95156442,0.83281632,162.5147203,1.62039573,3.9914647
2024-10-20,4,gel,7.32162418,0.3682292,0.33880338,35.09936717,1.0,0.28216098,55.06053642,0.54899555,1.35232173
2024-10-20,5,rub,0.20859704,0.010491049,0.009652692,1.0,0.028490542,0.008038919,1.56870453,0.015641181,0.038528379
2024-10-21,1,mxn,1.0,0.050269564,0.046255787,4.82044598,0.13681921,0.038519004,7.49757124,0.074788023,0.18461497
2024-10-21,2,usd,19.89275277,1.0,0.92015494,95.89194019,2.7217107,0.76624903,149.1473311,1.48773966,3.6725
2024-10-21,3,eur,21.61891638,1.08677349,1.0,104.2128186,2.95788304,0.83273914,162.0893657,1.61683602,3.99117565
2024-10-21,4,gel,7.30891524,0.36741598,0.33807963,35.23223109,1.0,0.28153214,54.79911266,0.54661932,1.34933518
2024-10-21,5,rub,0.20744968,0.010428405,0.009595749,1.0,0.028383102,0.007990755,1.55536879,0.015514752,0.038298318
2024-10-22,1,mxn,1.0,0.050107435,0.04631028,4.85030438,0.13659103,0.038575471,7.55038363,0.075193147,0.18401955
2024-10-22,2,usd,19.95711828,1.0,0.92421973,96.79809817,2.72596341,0.76985524,150.6838991,1.50063852,3.6725
2024-10-22,3,eur,21.59347792,1.08199378,1.0,104.7349405,2.94947546,0.83297858,163.0390421,1.62368155,3.97362217
2024-10-22,4,gel,7.3211248,0.36684278,0.33904334,35.50968365,1.0,0.28241584,55.27730078,0.55049841,1.34723012
2024-10-22,5,rub,0.20617263,0.010330781,0.009547912,1.0,0.028161332,0.007953206,1.55668243,0.015502769,0.037939795
2024-10-23,1,mxn,1.0,0.050082266,0.046389601,4.79534302,0.13722037,0.038593727,7.59971563,0.075070705,0.18392712
2024-10-23,2,usd,19.96714783,1.0,0.92626801,95.74932304,2.73989932,0.77060666,151.7446455,1.49894787,3.6725
2024-10-23,3,eur,21.5565555,1.07960114,1.0,103.371078,2.95799842,0.83194783,163.8236917,1.61826582,3.96483517
2024-10-23,4,gel,7.28754802,0.36497692,0.33806644,34.94629256,1.0,0.28125364,55.3832926,0.54708137,1.34037772
2024-10-23,5,rub,0.20853566,0.010443938,0.009673886,1.0,0.028615339,0.008048168,1.58481168,0.015654919,0.038355363
2024-10-24,1,mxn,1.0,0.050425995,0.046760833,4.83700107,0.1376573,0.039026088,7.70128145,0.075951732,0.18518947
2024-10-24,2,usd,19.8310416,1.0,0.92731603,95.92276944,2.72988762,0.77392797,152.7244329,1.50620195,3.6725
2024-10-24,3,eur,21.38541869,1.07838101,1.0,103.4412931,2.94385897,0.83458923,164.6951284,1.62425958,3.96035426
2024-10-24,4,gel,7.26441685,0.36631545,0.33969019,35.13799209,1.0,0.28350177,55.9453188,0.55174504,1.34529348
2024-10-24,5,rub,0.20673967,0.010425053,0.009667319,1.0,0.028459224,0.008068241,1.59216038,0.015702236,0.038286009
2024-10-25,1,mxn,1.0,0.05044368,0.046603726,4.85497417,0.1377083,0.038887511,7.66257796,0.076005928,0.18525442
2024-10-25,2,usd,19.82408894,1.0,0.9238764,96.24543965,2.72994164,0.77090948,151.903627,1.50674829,3.6725
2024-10-25,3,eur,21.45751196,1.08239587,1.0,104.1756662,2.95487756,0.83442924,164.4198582,1.63089812,3.97509883
2024-10-25,4,gel,7.26172626,0.3663082,0.3384235,35.25549341,1.0,0.28239046,55.64354362,0.55193425,1.34526685
2024-10-25,5,rub,0.20597432,0.010390103,0.009599171,1.0,0.028364374,0.008009829,1.57829428,0.015655269,0.038157652
2024-10-26,1,mxn,1.0,0.050050914,0.046334724,4.83483665,0.13611164,0.03861665,7.62118923,0.075769077,0.18381198
2024-10-26,2,usd,19.97965499,1.0,0.92575179,96.59836816,2.71946352,0.77154733,152.2687314,1.51384003,3.6725
2024-10-26,3,eur,21.58208625,1.08020315,1.0,104.3458615,2.93757306,0.83342786,164.4811632,1.63525476,3.96704607
2024-10-26,4,gel,7.34691047,0.36771959,0.34041707,35.52111199,1.0,0.28371307,55.99219492,0.55666863,1.35045018
2024-10-26,5,rub,0.20683222,0.010352142,0.009583514,1.0,0.028152272,0.007987167,1.57630749,0.015671487,0.038018241
2024-10-27,1,mxn,1.0,0.05007971,0.046380548,4.86843003,0.13620679,0.038636592,7.62632133,0.075825083,0.18391773
2024-10-27,2,usd,19.96816685,1.0,0.92613451,97.21362311,2.7198,0.77150191,152.2836567,1.51408791,3.6725
2024-10-27,3,eur,21.56076308,1.07975676,1.0,104.9670664,2.93672242,0.8330344,164.4293073,1.63484666,3.96540669
2024-10-27,4,gel,7.34177766,0.36767409,0.34051567,35.74293083,1.0,0.28366127,55.99075555,0.5566909,1.35028311
2024-10-27,5,rub,0.20540503,0.010286624,0.009526798,1.0,0.02797756,0.00793615,1.56648474,0.015574853,0.037777627
2024-10-28,1,mxn,1.0,0.050045879,0.046368452,4.8682908,0.13786471,0.03863218,7.69708683,0.075857554,0.18379349
2024-10-28,2,usd,19.98166532,1.0,0.92651889,97.27655745,2.75476645,0.77193529,153.800613,1.51576026,3.6725
2024-10-28,3,eur,21.56638752,1.07930882,1.0,104.991446,2.97324372,0.83315656,165.9983574,1.63597341,3.96376162
2024-10-28,4,gel,7.25348796,0.36300718,0.33633301,35.31208872,1.0,0.28021805,55.8307267,0.55023186,1.33314387
2024-10-28,5,rub,0.2054109,0.010279969,0.009524586,1.0,0.028318914,0.007935471,1.58106554,0.015581969,0.037753186
2024-10-29,1,mxn,1.0,0.049909389,0.04614172,4.84973525,0.13624942,0.038466971,7.6337279,0.075807492,0.18329223
2024-10-29,2,usd,20.03631037,1.0,0.92450982,97.17080059,2.72993575,0.77073616,152.9517415,1.51890244,3.6725
2024-10-29,3,eur,21.67236081,1.08165428,1.0,105.1052121,2.95284668,0.83367007,165.4409055,1.64292732,3.97237533
2024-10-29,4,gel,7.33948057,0.36630899,0.33865626,35.59453763,1.0,0.28232758,56.02759765,0.55638762,1.34526976
2024-10-29,5,rub,0.20619682,0.010291157,0.009514276,1.0,0.028094198,0.007931767,1.57405044,0.015631264,0.037794275
2024-10-30,1,mxn,1.0,0.049878406,0.04608088,4.86321754,0.13691479,0.03831074,7.63937681,0.075926338,0.18317845
2024-10-30,2,usd,20.04875616,1.0,0.92386434,97.50146263,2.74497133,0.76808268,153.1600029,1.52222863,3.6725
2024-10-30,3,eur,21.70097426,1.08241001,1.0,105.5365587,2.97118444,0.83138037,165.7819195,1.6476755,3.97515074
2024-10-30,4,gel,7.30381258,0.36430253,0.33656611,35.52002944,1.0,0.27981446,55.79657643,0.55455174,1.33790104
2024-10-30,5,rub,0.20562518,0.010256256,0.00947539,1.0,0.02815313,0.007877653,1.57084826,0.015612367,0.037666102
2024-10-31,1,mxn,1.0,0.049589122,0.045697791,4.80639269,0.13620692,0.038289687,7.61106891,0.075497254,0.18211605
2024-10-31,2,usd,20.16571293,1.0,0.92152854,96.9243353,2.7467097,0.77213884,153.4826308,1.52245595,3.6725
2024-10-31,3,eur,21.88289575,1.08515359,1.0,105.1777903,2.98060188,0.83788924,166.5522276,1.65209854,3.98522655
2024-10-31,4,gel,7.34177076,0.36407197,0.33550271,35.28743334,1.0,0.28111411,55.87872318,0.55428353,1.3370543
2024-10-31,5,rub,0.20805624,0.010317326,0.009507711,1.0,0.0283387,0.007966408,1.58353039,0.015707675,0.037890381
2024-11-01,1,mxn,1.0,0.049868443,0.045836028,4.8558992,0.13663443,0.038682077,7.59195945,0.075860744,0.18314186
2024-11-01,2,usd,20.05276162,1.0,0.91913895,97.37418908,2.73989774,0.77568246,152.2397531,1.52121741,3.6725
2024-11-01,3,eur,21.81689897,1.08797478,1.0,105.9406622,2.98093964,0.84392296,165.6330122,1.65504618,3.99558739
2024-11-01,4,gel,7.3187993,0.36497713,0.33546469,35.53935163,1.0,0.28310636,55.56402747,0.55520956,1.34037849
2024-11-01,5,rub,0.20593508,0.010269662,0.009439246,1.0,0.028137823,0.007965997,1.56345079,0.015622388,0.037715333
2024-11-02,1,mxn,1.0,0.049303689,0.045315501,4.84406757,0.1351305,0.03814038,7.54444733,0.075180682,0.1810678
2024-11-02,2,usd,20.28245801,1.0,0.91910975,98.24959701,2.74077863,0.77358066,153.0199362,1.52484903,3.6725
2024-11-02,3,eur,22.06750384,1.08800934,1.0,106.8964796,2.98199276,0.84166299,166.4871204,1.65904999,3.99571432
2024-11-02,4,gel,7.400254,0.36485982,0.33534622,35.84733039,1.0,0.2822485,55.83082656,0.55635614,1.33994769
2024-11-02,5,rub,0.20643808,0.010178159,0.009354845,1.0,0.02789608,0.007873627,1.55746121,0.015520156,0.037379288
2024-11-03,1,mxn,1.0,0.04930266,0.04545551,4.83033495,0.13441877,0.038138631,7.54360407,0.075153895,0.18106402
2024-11-03,2,usd,20.28288114,1.0,0.92196871,97.9731097,2.7263999,0.77356131,153.0060247,1.52433753,3.6725
2024-11-03,3,eur,21.99953309,1.08463551,1.0,106.2651136,2.95715014,0.83903207,165.9557673,1.65335061,3.9833239
2024-11-03,4,gel,7.43943732,0.36678405,0.33816342,35.93497409,1.0,0.28372995,56.1201696,0.55910269,1.34701443
2024-11-03,5,rub,0.20702498,0.010206882,0.009410426,1.0,0.027828043,0.007895649,1.56171449,0.015558734,0.037484775
2024-11-04,1,mxn,1.0,0.049738468,0.045698909,4.86657035,0.13551924,0.038347723,7.55595627,0.075368389,0.18266452
2024-11-04,2,usd,20.10516281,1.0,0.91878401,97.84318931,2.72463646,0.77098722,151.913731,1.51529374,3.6725
2024-11-04,3,eur,21.88236026,1.08839508,1.0,106.4920457,2.96548091,0.83913869,165.3421572,1.64923825,3.99713093
2024-11-04,4,gel,7.37902583,0.36702144,0.33721343,35.91054837,1.0,0.28296884,55.75559652,0.55614529,1.34788624
2024-11-04,5,rub,0.20548352,0.010220435,0.009390373,1.0,0.027846971,0.007879825,1.55262448,0.015486962,0.037534549
2024-11-05,1,mxn,1.0,0.049702668,0.045705779,4.89249165,0.13593438,0.038379389,7.56918317,0.075467085,0.18253305
2024-11-05,2,usd,20.11964431,1.0,0.91958402,98.43519186,2.73495143,0.77217965,152.289273,1.51837091,3.6725
2024-11-05,3,eur,21.87907129,1.08744821,1.0,107.0431737,2.97411805,0.83970538,165.6066981,1.65114973,3.99365357
2024-11-05,4,gel,7.35649053,0.36563721,0.33623413,35.99156852,1.0,0.28233761,55.68262428,0.5551729,1.34280264
2024-11-05,5,rub,0.20439483,0.010158968,0.009342025,1.0,0.027784285,0.007844549,1.54710191,0.015425082,0.037308811
2024-11-06,1,mxn,1.0,0.049046045,0.045272814,4.8066745,0.13354412,0.03783735,7.50169907,0.074460647,0.1801216
2024-11-06,2,usd,20.38900405,1.0,0.92306759,98.00330581,2.7228316,0.77146588,152.9521728,1.51817843,3.6725
2024-11-06,3,eur,22.08831116,1.08334429,1.0,106.171322,2.94976407,0.83576316,165.6998633,1.64470994,3.97858191
2024-11-06,4,gel,7.48816199,0.36726473,0.33901016,35.99315726,1.0,0.28333221,56.17393783,0.55757339,1.34877971
2024-11-06,5,rub,0.20804404,0.010203737,0.009418739,1.0,0.027783059,0.007871835,1.56068381,0.015491094,0.037473226
2024-11-07,1,mxn,1.0,0.04950329,0.04620087,4.81288813,0.13499398,0.038414543,7.65296018,0.075259397,0.18180083
2024-11-07,2,usd,20.20067745,1.0,0.93328888,97.22360061,2.72696983,0.77599979,154.5949801,1.5202908,3.6725
2024-11-07,3,eur,21.64461395,1.07147961,1.0,104.1731055,2.92189256,0.83146795,165.6453687,1.62896059,3.93500886
2024-11-07,4,gel,7.40773779,0.36670739,0.34224393,35.65261327,1.0,0.28456486,56.69112237,0.55750188,1.34673291
2024-11-07,5,rub,0.20777545,0.010285568,0.009599407,1.0,0.028048435,0.007981599,1.59009725,0.015637055,0.03777375
2024-11-08,1,mxn,1.0,0.050420217,0.046761485,4.94118794,0.13764045,0.038874216,7.7272454,0.075687597,0.18516825
2024-11-08,2,usd,19.83331411,1.0,0.92743523,98.00013245,2.72986637,0.77100453,153.2568852,1.50113588,3.6725
2024-11-08,3,eur,21.38512049,1.07824241,1.0,105.6678994,2.94345771,0.83132979,165.248074,1.61858838,3.95984527
2024-11-08,4,gel,7.26530584,0.3663183,0.33973649,35.89924157,1.0,0.28243307,56.14080111,0.54989354,1.34530394
2024-11-08,5,rub,0.20238048,0.010204068,0.009463612,1.0,0.027855742,0.007867383,1.56384365,0.015317692,0.037474439
2024-11-09,1,mxn,1.0,0.049606022,0.046274133,4.83770945,0.13552196,0.038394144,7.57173617,0.075354392,0.18217811
2024-11-09,2,usd,20.15884295,1.0,0.93283297,97.522625,2.73196581,0.77398151,152.6374403,1.51905735,3.6725
2024-11-09,3,eur,21.61034558,1.07200327,1.0,104.544573,2.92867629,0.82971071,163.6278352,1.62843445,3.93693201
2024-11-09,4,gel,7.37887819,0.36603679,0.34145119,35.69686871,1.0,0.28330571,55.87091882,0.55603088,1.34427011
2024-11-09,5,rub,0.2067094,0.010254031,0.009565298,1.0,0.028013662,0.00793643,1.56514901,0.015576461,0.037657928
2024-11-10,1,mxn,1.0,0.049551298,0.046217081,4.83690597,0.13501242,0.038332335,7.56532496,0.075280085,0.18197714
